BENCH: googlenet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
7, 0.0000099949, 0.0000000017, 66, 0.85, 2.76, 0.0000099949, 0.0000000017, 74, 0.0000099949, 0.0000000017, 74, 1.00, 1.00
8, 0.0000131309, 0.0000000089, 64, 0.89, 3.43, 0.0000131309, 0.0000000089, 99, 0.0000131309, 0.0000000089, 99, 1.00, 1.00
9, 0.0000198980, 0.0000000201, 42, 0.83, 3.41, 0.0000198980, 0.0000000201, 31, 0.0000196229, 0.0000000164, 178, 1.00, 0.99
10, 0.0000037671, 0.0000000003, 7, 0.18, 2.76, 0.0000037671, 0.0000000003, 18, 0.0000037145, 0.0000000001, 122, 1.00, 0.99
11, 0.0000147831, 0.0000000009, 56, 0.82, 3.39, 0.0000147831, 0.0000000009, 88, 0.0000117994, 0.0000000007, 282, 1.00, 0.80
12, 0.0000108831, 0.0000000017, 57, 0.94, 3.51, 0.0000108831, 0.0000000017, 100, 0.0000066635, 0.0000000006, 207, 1.00, 0.61
13, 0.0000155465, 0.0000000003, 43, 0.80, 3.37, 0.0000155465, 0.0000000003, 34, 0.0000114000, 0.0000000005, 241, 1.00, 0.73
14, 0.0000117920, 0.0000000004, 50, 0.78, 2.82, 0.0000117920, 0.0000000004, 79, 0.0000117920, 0.0000000004, 79, 1.00, 1.00
15, 0.0000263296, 0.0000000083, 50, 0.90, 3.48, 0.0000263296, 0.0000000083, 89, 0.0000215026, 0.0000000144, 486, 1.00, 0.82
16, 0.0000085540, 0.0000000003, 56, 0.76, 0.88, 0.0000085540, 0.0000000003, 5, 0.0000085540, 0.0000000003, 5, 1.00, 1.00
17, 0.0000109695, 0.0000000026, 66, 0.85, 3.43, 0.0000109695, 0.0000000026, 66, 0.0000107591, 0.0000000026, 245, 1.00, 0.98
18, 0.0000182971, 0.0000000017, 57, 0.84, 3.42, 0.0000182971, 0.0000000017, 89, 0.0000121701, 0.0000000003, 264, 1.00, 0.67
19, 0.0000336213, 0.0000002414, 74, 1.69, 4.27, 0.0000352134, 0.0000000079, 64, 0.0000198681, 0.0000000022, 376, 1.05, 0.59
20, 0.0000218821, 0.0000000034, 37, 0.85, 3.42, 0.0000218821, 0.0000000034, 55, 0.0000184180, 0.0000000006, 287, 1.00, 0.84
21, 0.0000031754, 0.0000000013, 2, 0.17, 0.30, 0.0000031754, 0.0000000013, 5, 0.0000031754, 0.0000000013, 5, 1.00, 1.00
22, 0.0000244782, 0.0000000057, 57, 0.93, 3.50, 0.0000244782, 0.0000000057, 41, 0.0000096163, 0.0000000004, 625, 1.00, 0.39
23, 0.0000123275, 0.0000000006, 61, 0.95, 3.52, 0.0000123275, 0.0000000006, 81, 0.0000076890, 0.0000000006, 361, 1.00, 0.62
24, 0.0000129621, 0.0000000006, 44, 0.96, 3.54, 0.0000129621, 0.0000000006, 71, 0.0000112665, 0.0000000054, 427, 1.00, 0.87
25, 0.0000256440, 0.0000000011, 33, 0.94, 3.52, 0.0000256440, 0.0000000011, 81, 0.0000217327, 0.0000000002, 435, 1.00, 0.85
26, 0.0000033725, 0.0000000001, 6, 0.17, 2.74, 0.0000033725, 0.0000000001, 83, 0.0000033718, 0.0000000000, 114, 1.00, 1.00
27, 0.0000102788, 0.0000000016, 65, 0.82, 3.39, 0.0000102788, 0.0000000016, 69, 0.0000098818, 0.0000000004, 244, 1.00, 0.96
28, 0.0000069909, 0.0000000010, 58, 1.01, 3.58, 0.0000069909, 0.0000000010, 67, 0.0000067239, 0.0000000048, 230, 1.00, 0.96
29, 0.0000112003, 0.0000000020, 66, 0.88, 3.15, 0.0000112003, 0.0000000020, 88, 0.0000112003, 0.0000000020, 88, 1.00, 1.00
30, 0.0000126518, 0.0000000012, 48, 0.87, 3.44, 0.0000126518, 0.0000000012, 72, 0.0000112234, 0.0000000005, 197, 1.00, 0.89
31, 0.0000200494, 0.0000000035, 66, 0.88, 3.45, 0.0000200494, 0.0000000035, 84, 0.0000151171, 0.0000000091, 287, 1.00, 0.75
32, 0.0000038660, 0.0000000001, 2, 0.15, 2.57, 0.0000038660, 0.0000000001, 94, 0.0000038660, 0.0000000001, 94, 1.00, 1.00
33, 0.0000131843, 0.0000000020, 54, 0.78, 3.35, 0.0000131843, 0.0000000020, 69, 0.0000090264, 0.0000000004, 248, 1.00, 0.68
34, 0.0000101094, 0.0000000004, 62, 0.95, 3.52, 0.0000101094, 0.0000000004, 67, 0.0000076758, 0.0000000030, 220, 1.00, 0.76
35, 0.0000175463, 0.0000000078, 64, 0.99, 3.56, 0.0000175463, 0.0000000078, 79, 0.0000138583, 0.0000000004, 294, 1.00, 0.79
36, 0.0000378223, 0.0000000145, 53, 0.88, 3.46, 0.0000378223, 0.0000000145, 95, 0.0000331514, 0.0000000044, 582, 1.00, 0.88
37, 0.0000035299, 0.0000000001, 2, 0.15, 0.36, 0.0000035299, 0.0000000001, 8, 0.0000035299, 0.0000000001, 8, 1.00, 1.00
38, 0.0000091942, 0.0000000012, 66, 0.96, 3.54, 0.0000091942, 0.0000000012, 87, 0.0000068297, 0.0000000036, 249, 1.00, 0.74
39, 0.0000055650, 0.0000000018, 60, 0.97, 2.57, 0.0000055650, 0.0000000018, 62, 0.0000055650, 0.0000000018, 62, 1.00, 1.00
40, 0.0000120376, 0.0000000007, 66, 0.90, 2.44, 0.0000120376, 0.0000000007, 60, 0.0000120376, 0.0000000007, 60, 1.00, 1.00
41, 0.0000122870, 0.0000000021, 62, 0.82, 3.40, 0.0000122870, 0.0000000021, 97, 0.0000103235, 0.0000000011, 159, 1.00, 0.84
42, 0.0000309885, 0.0000000180, 32, 0.82, 3.39, 0.0000309885, 0.0000000180, 22, 0.0000224198, 0.0000000014, 233, 1.00, 0.72
43, 0.0000028748, 0.0000000000, 2, 0.15, 0.36, 0.0000028748, 0.0000000000, 8, 0.0000028748, 0.0000000000, 8, 1.00, 1.00
44, 0.0000488107, 0.0000002414, 93, 1.37, 3.94, 0.0000640388, 0.0000018557, 23, 0.0000224230, 0.0000000191, 592, 1.31, 0.46
45, 0.0000041132, 0.0000000052, 2, 0.16, 1.27, 0.0000041132, 0.0000000052, 43, 0.0000041132, 0.0000000052, 43, 1.00, 1.00
46, 0.0000068993, 0.0000000009, 52, 0.90, 1.01, 0.0000068993, 0.0000000009, 4, 0.0000068993, 0.0000000009, 4, 1.00, 1.00
47, 0.0000520528, 0.0000004827, 79, 1.41, 3.99, 0.0000569276, 0.0000000138, 4, 0.0000348678, 0.0000000283, 680, 1.09, 0.67
48, 0.0000039993, 0.0000000001, 7, 0.19, 2.76, 0.0000039993, 0.0000000001, 88, 0.0000038455, 0.0000000006, 101, 1.00, 0.96
49, 0.0000109168, 0.0000000027, 54, 0.89, 1.79, 0.0000109168, 0.0000000027, 35, 0.0000109168, 0.0000000027, 35, 1.00, 1.00
50, 0.0000031142, 0.0000000015, 2, 0.15, 0.46, 0.0000031142, 0.0000000015, 12, 0.0000031142, 0.0000000015, 12, 1.00, 1.00
51, 0.0000141653, 0.0000002414, 81, 1.42, 3.99, 0.0000159485, 0.0000000081, 91, 0.0000127340, 0.0000000010, 504, 1.13, 0.90
52, 0.0000036585, 0.0000001438, 2, 0.16, 0.21, 0.0000036585, 0.0000001438, 2, 0.0000036585, 0.0000001438, 2, 1.00, 1.00
53, 0.0000035285, 0.0000000007, 2, 0.15, 2.60, 0.0000035285, 0.0000000007, 95, 0.0000035285, 0.0000000007, 95, 1.00, 1.00
54, 0.0000201951, 0.0000000102, 66, 0.80, 3.37, 0.0000201951, 0.0000000102, 76, 0.0000152808, 0.0000000026, 353, 1.00, 0.76
55, 0.0000032187, 0.0000000017, 2, 0.15, 0.17, 0.0000032187, 0.0000000017, 1, 0.0000032187, 0.0000000017, 1, 1.00, 1.00
56, 0.0000145067, 0.0000002414, 84, 1.49, 4.06, 0.0000167386, 0.0000000123, 89, 0.0000129359, 0.0000000005, 365, 1.15, 0.89
57, 0.0000030958, 0.0000000000, 2, 0.15, 0.41, 0.0000030958, 0.0000000000, 10, 0.0000030958, 0.0000000000, 10, 1.00, 1.00
58, 0.0000127995, 0.0000000000, 87, 1.53, 4.11, 0.0000156020, 0.0000000015, 97, 0.0000106796, 0.0000000083, 459, 1.22, 0.83
59, 0.0000030994, 0.0000000014, 2, 0.15, 0.38, 0.0000030994, 0.0000000014, 9, 0.0000030994, 0.0000000014, 9, 1.00, 1.00
60, 0.0000209915, 0.0000000000, 98, 1.30, 3.87, 0.0000216530, 0.0000000007, 15, 0.0000104848, 0.0000000008, 568, 1.03, 0.50
61, 0.0000028655, 0.0000000001, 2, 0.16, 0.40, 0.0000028655, 0.0000000001, 9, 0.0000028655, 0.0000000001, 9, 1.00, 1.00
62, 0.0000237477, 0.0000000013, 64, 0.76, 3.34, 0.0000237477, 0.0000000013, 97, 0.0000184067, 0.0000000052, 338, 1.00, 0.78
63, 0.0000031840, 0.0000000027, 2, 0.15, 0.31, 0.0000031840, 0.0000000027, 6, 0.0000031840, 0.0000000027, 6, 1.00, 1.00
64, 0.0000029879, 0.0000000014, 6, 0.18, 2.57, 0.0000029879, 0.0000000014, 93, 0.0000029879, 0.0000000014, 93, 1.00, 1.00
65, 0.0000249435, 0.0000005285, 60, 0.75, 3.33, 0.0000249435, 0.0000005285, 67, 0.0000154885, 0.0000000008, 278, 1.00, 0.62
66, 0.0000029180, 0.0000000019, 2, 0.15, 0.41, 0.0000029180, 0.0000000019, 10, 0.0000029180, 0.0000000019, 10, 1.00, 1.00
67, 0.0000302459, 0.0000000002, 65, 0.78, 3.35, 0.0000302459, 0.0000000002, 85, 0.0000167387, 0.0000000001, 214, 1.00, 0.55
68, 0.0000028248, 0.0000000000, 2, 0.15, 0.36, 0.0000028248, 0.0000000000, 8, 0.0000028248, 0.0000000000, 8, 1.00, 1.00
69, 0.0000034509, 0.0000000005, 6, 0.18, 1.08, 0.0000034509, 0.0000000005, 35, 0.0000034509, 0.0000000005, 35, 1.00, 1.00
70, 0.0000023580, 0.0000000000, 2, 0.15, 0.46, 0.0000023580, 0.0000000000, 12, 0.0000023580, 0.0000000000, 12, 1.00, 1.00
71, 0.0000223572, 0.0000008704, 54, 1.27, 3.84, 0.0000238545, 0.0000001085, 1, 0.0000195670, 0.0000000007, 386, 1.07, 0.88
72, 0.0000035889, 0.0000000000, 12, 0.19, 2.36, 0.0000035889, 0.0000000000, 84, 0.0000035889, 0.0000000000, 84, 1.00, 1.00
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000121763, 0.0000000020, 66, 0.79, 5.94, 0.0000121763, 0.0000000020, 194, 0.0000112858, 0.0000000004, 219, 1.00, 0.93
1, 0.0000150185, 0.0000006384, 89, 1.64, 1.67, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 665845457269367.75, 665845457269367.75
2, 0.0000166258, 0.0000000046, 63, 0.90, 4.69, 0.0000166258, 0.0000000046, 147, 0.0000166258, 0.0000000046, 147, 1.00, 1.00
3, 0.0000184753, 0.0000000022, 65, 0.96, 6.11, 0.0000184753, 0.0000000022, 196, 0.0000179433, 0.0000000010, 212, 1.00, 0.97
4, 0.0000031763, 0.0000000001, 6, 0.17, 3.24, 0.0000031763, 0.0000000001, 119, 0.0000031763, 0.0000000001, 119, 1.00, 1.00
5, 0.0000125002, 0.0000000011, 52, 0.74, 5.89, 0.0000125002, 0.0000000011, 178, 0.0000105715, 0.0000000012, 265, 1.00, 0.85
6, 0.0000107496, 0.0000000014, 64, 0.77, 5.25, 0.0000107496, 0.0000000014, 174, 0.0000107496, 0.0000000014, 174, 1.00, 1.00
7, 0.0000099949, 0.0000000017, 66, 0.82, 2.73, 0.0000099949, 0.0000000017, 74, 0.0000099949, 0.0000000017, 74, 1.00, 1.00
8, 0.0000131309, 0.0000000089, 63, 0.87, 3.42, 0.0000131309, 0.0000000089, 99, 0.0000131309, 0.0000000089, 99, 1.00, 1.00
9, 0.0000184320, 0.0000000000, 71, 1.35, 5.94, 0.0000196229, 0.0000000164, 178, 0.0000196229, 0.0000000164, 178, 1.06, 1.06
10, 0.0000037145, 0.0000000001, 7, 0.18, 3.32, 0.0000037145, 0.0000000001, 122, 0.0000037145, 0.0000000001, 122, 1.00, 1.00
11, 0.0000139331, 0.0000000071, 57, 0.80, 5.95, 0.0000139331, 0.0000000071, 151, 0.0000117994, 0.0000000007, 282, 1.00, 0.85
12, 0.0000093480, 0.0000000039, 58, 0.86, 6.01, 0.0000093480, 0.0000000039, 200, 0.0000066635, 0.0000000006, 207, 1.00, 0.71
13, 0.0000116005, 0.0000000011, 51, 0.80, 5.95, 0.0000116005, 0.0000000011, 149, 0.0000114000, 0.0000000005, 241, 1.00, 0.98
14, 0.0000117920, 0.0000000004, 52, 0.79, 2.83, 0.0000117920, 0.0000000004, 79, 0.0000117920, 0.0000000004, 79, 1.00, 1.00
15, 0.0000244403, 0.0000000012, 58, 0.85, 6.00, 0.0000244403, 0.0000000012, 197, 0.0000215026, 0.0000000144, 486, 1.00, 0.88
16, 0.0000085540, 0.0000000003, 57, 0.78, 0.91, 0.0000085540, 0.0000000003, 5, 0.0000085540, 0.0000000003, 5, 1.00, 1.00
17, 0.0000109695, 0.0000000026, 66, 0.88, 6.03, 0.0000109695, 0.0000000026, 66, 0.0000107591, 0.0000000026, 245, 1.00, 0.98
18, 0.0000148478, 0.0000004178, 70, 1.62, 6.77, 0.0000153940, 0.0000000003, 169, 0.0000121701, 0.0000000003, 264, 1.04, 0.82
19, 0.0000217345, 0.0000000204, 38, 0.81, 5.95, 0.0000217345, 0.0000000204, 156, 0.0000198681, 0.0000000022, 376, 1.00, 0.91
20, 0.0000203730, 0.0000000164, 40, 0.77, 5.92, 0.0000203730, 0.0000000164, 195, 0.0000184180, 0.0000000006, 287, 1.00, 0.90
21, 0.0000031754, 0.0000000013, 2, 0.15, 0.28, 0.0000031754, 0.0000000013, 5, 0.0000031754, 0.0000000013, 5, 1.00, 1.00
22, 0.0000143692, 0.0000000045, 58, 0.91, 6.06, 0.0000143692, 0.0000000045, 157, 0.0000096163, 0.0000000004, 625, 1.00, 0.67
23, 0.0000104195, 0.0000000008, 62, 0.88, 6.03, 0.0000104195, 0.0000000008, 177, 0.0000076890, 0.0000000006, 361, 1.00, 0.74
24, 0.0000125833, 0.0000000051, 58, 0.82, 5.97, 0.0000125833, 0.0000000051, 145, 0.0000112665, 0.0000000054, 427, 1.00, 0.90
25, 0.0000256440, 0.0000000011, 33, 0.93, 6.08, 0.0000256440, 0.0000000011, 81, 0.0000217327, 0.0000000002, 435, 1.00, 0.85
26, 0.0000033718, 0.0000000000, 6, 0.18, 3.11, 0.0000033718, 0.0000000000, 114, 0.0000033718, 0.0000000000, 114, 1.00, 1.00
27, 0.0000099328, 0.0000000008, 65, 0.81, 5.96, 0.0000099328, 0.0000000008, 186, 0.0000098818, 0.0000000004, 244, 1.00, 0.99
28, 0.0000069546, 0.0000000002, 47, 0.77, 5.92, 0.0000069546, 0.0000000002, 119, 0.0000067239, 0.0000000048, 230, 1.00, 0.97
29, 0.0000112003, 0.0000000020, 66, 0.89, 3.16, 0.0000112003, 0.0000000020, 88, 0.0000112003, 0.0000000020, 88, 1.00, 1.00
30, 0.0000112234, 0.0000000005, 51, 0.87, 5.94, 0.0000112234, 0.0000000005, 197, 0.0000112234, 0.0000000005, 197, 1.00, 1.00
31, 0.0000164946, 0.0000000033, 59, 0.82, 5.97, 0.0000164946, 0.0000000033, 167, 0.0000151171, 0.0000000091, 287, 1.00, 0.92
32, 0.0000038660, 0.0000000001, 2, 0.15, 2.57, 0.0000038660, 0.0000000001, 94, 0.0000038660, 0.0000000001, 94, 1.00, 1.00
33, 0.0000105747, 0.0000000004, 50, 0.80, 5.95, 0.0000105747, 0.0000000004, 196, 0.0000090264, 0.0000000004, 248, 1.00, 0.85
34, 0.0000080797, 0.0000000020, 62, 0.88, 6.03, 0.0000080797, 0.0000000020, 199, 0.0000076758, 0.0000000030, 220, 1.00, 0.95
35, 0.0000150265, 0.0000000015, 58, 0.93, 6.07, 0.0000150265, 0.0000000015, 126, 0.0000138583, 0.0000000004, 294, 1.00, 0.92
36, 0.0000338857, 0.0000000032, 53, 0.97, 6.12, 0.0000338857, 0.0000000032, 158, 0.0000331514, 0.0000000044, 582, 1.00, 0.98
37, 0.0000035299, 0.0000000001, 2, 0.15, 0.36, 0.0000035299, 0.0000000001, 8, 0.0000035299, 0.0000000001, 8, 1.00, 1.00
38, 0.0000071755, 0.0000000003, 52, 0.92, 6.07, 0.0000071755, 0.0000000003, 140, 0.0000068297, 0.0000000036, 249, 1.00, 0.95
39, 0.0000055650, 0.0000000018, 59, 1.00, 2.60, 0.0000055650, 0.0000000018, 62, 0.0000055650, 0.0000000018, 62, 1.00, 1.00
40, 0.0000120376, 0.0000000007, 66, 0.87, 2.41, 0.0000120376, 0.0000000007, 60, 0.0000120376, 0.0000000007, 60, 1.00, 1.00
41, 0.0000103235, 0.0000000011, 66, 0.83, 4.93, 0.0000103235, 0.0000000011, 159, 0.0000103235, 0.0000000011, 159, 1.00, 1.00
42, 0.0000254407, 0.0000000008, 22, 0.73, 5.88, 0.0000254407, 0.0000000008, 145, 0.0000224198, 0.0000000014, 233, 1.00, 0.88
43, 0.0000028748, 0.0000000000, 2, 0.16, 0.36, 0.0000028748, 0.0000000000, 8, 0.0000028748, 0.0000000000, 8, 1.00, 1.00
44, 0.0000344649, 0.0000000056, 48, 0.86, 6.01, 0.0000344649, 0.0000000056, 161, 0.0000224230, 0.0000000191, 592, 1.00, 0.65
45, 0.0000041132, 0.0000000052, 2, 0.15, 1.26, 0.0000041132, 0.0000000052, 43, 0.0000041132, 0.0000000052, 43, 1.00, 1.00
46, 0.0000068993, 0.0000000009, 52, 1.01, 1.11, 0.0000068993, 0.0000000009, 4, 0.0000068993, 0.0000000009, 4, 1.00, 1.00
47, 0.0000517115, 0.0000004180, 78, 1.57, 6.71, 0.0000569276, 0.0000000138, 4, 0.0000348678, 0.0000000283, 680, 1.10, 0.67
48, 0.0000038455, 0.0000000006, 2, 0.16, 2.76, 0.0000038455, 0.0000000006, 101, 0.0000038455, 0.0000000006, 101, 1.00, 1.00
49, 0.0000109168, 0.0000000027, 54, 0.98, 1.88, 0.0000109168, 0.0000000027, 35, 0.0000109168, 0.0000000027, 35, 1.00, 1.00
50, 0.0000031142, 0.0000000015, 2, 0.16, 0.47, 0.0000031142, 0.0000000015, 12, 0.0000031142, 0.0000000015, 12, 1.00, 1.00
51, 0.0000143126, 0.0000000059, 61, 0.78, 5.93, 0.0000143126, 0.0000000059, 113, 0.0000127340, 0.0000000010, 504, 1.00, 0.89
52, 0.0000036585, 0.0000001438, 2, 0.15, 0.20, 0.0000036585, 0.0000001438, 2, 0.0000036585, 0.0000001438, 2, 1.00, 1.00
53, 0.0000035285, 0.0000000007, 2, 0.15, 2.60, 0.0000035285, 0.0000000007, 95, 0.0000035285, 0.0000000007, 95, 1.00, 1.00
54, 0.0000188989, 0.0000000002, 65, 0.81, 5.95, 0.0000188989, 0.0000000002, 166, 0.0000152808, 0.0000000026, 353, 1.00, 0.81
55, 0.0000032187, 0.0000000017, 2, 0.15, 0.18, 0.0000032187, 0.0000000017, 1, 0.0000032187, 0.0000000017, 1, 1.00, 1.00
56, 0.0000136397, 0.0000000017, 54, 0.80, 5.95, 0.0000136397, 0.0000000017, 179, 0.0000129359, 0.0000000005, 365, 1.00, 0.95
57, 0.0000030958, 0.0000000000, 2, 0.16, 0.42, 0.0000030958, 0.0000000000, 10, 0.0000030958, 0.0000000000, 10, 1.00, 1.00
58, 0.0000115772, 0.0000000029, 58, 0.78, 5.92, 0.0000115772, 0.0000000029, 199, 0.0000106796, 0.0000000083, 459, 1.00, 0.92
59, 0.0000030994, 0.0000000014, 2, 0.15, 0.38, 0.0000030994, 0.0000000014, 9, 0.0000030994, 0.0000000014, 9, 1.00, 1.00
60, 0.0000141263, 0.0000000003, 58, 0.92, 6.07, 0.0000141263, 0.0000000003, 166, 0.0000104848, 0.0000000008, 568, 1.00, 0.74
61, 0.0000028655, 0.0000000001, 2, 0.16, 0.40, 0.0000028655, 0.0000000001, 9, 0.0000028655, 0.0000000001, 9, 1.00, 1.00
62, 0.0000217158, 0.0000000114, 65, 0.78, 5.93, 0.0000217158, 0.0000000114, 116, 0.0000184067, 0.0000000052, 338, 1.00, 0.85
63, 0.0000031840, 0.0000000027, 2, 0.15, 0.31, 0.0000031840, 0.0000000027, 6, 0.0000031840, 0.0000000027, 6, 1.00, 1.00
64, 0.0000029879, 0.0000000014, 6, 0.17, 2.56, 0.0000029879, 0.0000000014, 93, 0.0000029879, 0.0000000014, 93, 1.00, 1.00
65, 0.0000158078, 0.0000000009, 53, 0.77, 5.92, 0.0000158078, 0.0000000009, 158, 0.0000154885, 0.0000000008, 278, 1.00, 0.98
66, 0.0000029180, 0.0000000019, 2, 0.15, 0.41, 0.0000029180, 0.0000000019, 10, 0.0000029180, 0.0000000019, 10, 1.00, 1.00
67, 0.0000169518, 0.0000000035, 59, 0.95, 6.10, 0.0000169518, 0.0000000035, 163, 0.0000167387, 0.0000000001, 214, 1.00, 0.99
68, 0.0000028248, 0.0000000000, 2, 0.15, 0.36, 0.0000028248, 0.0000000000, 8, 0.0000028248, 0.0000000000, 8, 1.00, 1.00
69, 0.0000034509, 0.0000000005, 6, 0.17, 1.07, 0.0000034509, 0.0000000005, 35, 0.0000034509, 0.0000000005, 35, 1.00, 1.00
70, 0.0000023580, 0.0000000000, 2, 0.15, 0.46, 0.0000023580, 0.0000000000, 12, 0.0000023580, 0.0000000000, 12, 1.00, 1.00
71, 0.0000196731, 0.0000000017, 44, 0.73, 5.88, 0.0000196731, 0.0000000017, 174, 0.0000195670, 0.0000000007, 386, 1.00, 0.99
72, 0.0000035889, 0.0000000000, 12, 0.21, 2.38, 0.0000035889, 0.0000000000, 84, 0.0000035889, 0.0000000000, 84, 1.00, 1.00
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000112858, 0.0000000004, 66, 0.77, 6.41, 0.0000112858, 0.0000000004, 219, 0.0000112858, 0.0000000004, 219, 1.00, 1.00
1, 0.0000151892, 0.0000008700, 88, 1.50, 1.53, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 658363965545619.12, 658363965545619.12
2, 0.0000166258, 0.0000000046, 62, 0.90, 4.68, 0.0000166258, 0.0000000046, 147, 0.0000166258, 0.0000000046, 147, 1.00, 1.00
3, 0.0000179433, 0.0000000010, 66, 0.88, 6.33, 0.0000179433, 0.0000000010, 212, 0.0000179433, 0.0000000010, 212, 1.00, 1.00
4, 0.0000031763, 0.0000000001, 6, 0.17, 3.23, 0.0000031763, 0.0000000001, 119, 0.0000031763, 0.0000000001, 119, 1.00, 1.00
5, 0.0000105715, 0.0000000012, 53, 0.76, 7.59, 0.0000105715, 0.0000000012, 265, 0.0000105715, 0.0000000012, 265, 1.00, 1.00
6, 0.0000107496, 0.0000000014, 64, 0.78, 5.26, 0.0000107496, 0.0000000014, 174, 0.0000107496, 0.0000000014, 174, 1.00, 1.00
7, 0.0000099949, 0.0000000017, 66, 0.82, 2.73, 0.0000099949, 0.0000000017, 74, 0.0000099949, 0.0000000017, 74, 1.00, 1.00
8, 0.0000131309, 0.0000000089, 64, 0.88, 3.43, 0.0000131309, 0.0000000089, 99, 0.0000131309, 0.0000000089, 99, 1.00, 1.00
9, 0.0000196229, 0.0000000164, 51, 0.88, 5.46, 0.0000196229, 0.0000000164, 178, 0.0000196229, 0.0000000164, 178, 1.00, 1.00
10, 0.0000037145, 0.0000000001, 7, 0.17, 3.31, 0.0000037145, 0.0000000001, 122, 0.0000037145, 0.0000000001, 122, 1.00, 1.00
11, 0.0000117994, 0.0000000007, 47, 0.81, 8.07, 0.0000117994, 0.0000000007, 282, 0.0000117994, 0.0000000007, 282, 1.00, 1.00
12, 0.0000066635, 0.0000000006, 48, 0.75, 6.08, 0.0000066635, 0.0000000006, 207, 0.0000066635, 0.0000000006, 207, 1.00, 1.00
13, 0.0000114000, 0.0000000005, 52, 0.84, 7.05, 0.0000114000, 0.0000000005, 241, 0.0000114000, 0.0000000005, 241, 1.00, 1.00
14, 0.0000117920, 0.0000000004, 51, 0.78, 2.81, 0.0000117920, 0.0000000004, 79, 0.0000117920, 0.0000000004, 79, 1.00, 1.00
15, 0.0000241145, 0.0000000015, 60, 0.88, 8.60, 0.0000241145, 0.0000000015, 276, 0.0000215026, 0.0000000144, 486, 1.00, 0.89
16, 0.0000085540, 0.0000000003, 57, 0.77, 0.90, 0.0000085540, 0.0000000003, 5, 0.0000085540, 0.0000000003, 5, 1.00, 1.00
17, 0.0000107591, 0.0000000026, 66, 0.86, 7.17, 0.0000107591, 0.0000000026, 245, 0.0000107591, 0.0000000026, 245, 1.00, 1.00
18, 0.0000121701, 0.0000000003, 51, 0.81, 7.61, 0.0000121701, 0.0000000003, 264, 0.0000121701, 0.0000000003, 264, 1.00, 1.00
19, 0.0000217345, 0.0000000204, 36, 0.83, 8.55, 0.0000217345, 0.0000000204, 156, 0.0000198681, 0.0000000022, 376, 1.00, 0.91
20, 0.0000168958, 0.0000004183, 69, 1.43, 8.82, 0.0000184180, 0.0000000006, 287, 0.0000184180, 0.0000000006, 287, 1.09, 1.09
21, 0.0000031754, 0.0000000013, 2, 0.15, 0.28, 0.0000031754, 0.0000000013, 5, 0.0000031754, 0.0000000013, 5, 1.00, 1.00
22, 0.0000117600, 0.0000000061, 58, 0.85, 8.57, 0.0000117600, 0.0000000061, 228, 0.0000096163, 0.0000000004, 625, 1.00, 0.82
23, 0.0000086664, 0.0000000002, 62, 0.97, 8.70, 0.0000086664, 0.0000000002, 290, 0.0000076890, 0.0000000006, 361, 1.00, 0.89
24, 0.0000125380, 0.0000000010, 66, 0.84, 8.57, 0.0000125380, 0.0000000010, 208, 0.0000112665, 0.0000000054, 427, 1.00, 0.90
25, 0.0000256440, 0.0000000011, 34, 0.90, 8.63, 0.0000256440, 0.0000000011, 81, 0.0000217327, 0.0000000002, 435, 1.00, 0.85
26, 0.0000033718, 0.0000000000, 6, 0.17, 3.10, 0.0000033718, 0.0000000000, 114, 0.0000033718, 0.0000000000, 114, 1.00, 1.00
27, 0.0000098818, 0.0000000004, 65, 0.84, 7.12, 0.0000098818, 0.0000000004, 244, 0.0000098818, 0.0000000004, 244, 1.00, 1.00
28, 0.0000067239, 0.0000000048, 57, 1.00, 6.92, 0.0000067239, 0.0000000048, 230, 0.0000067239, 0.0000000048, 230, 1.00, 1.00
29, 0.0000112003, 0.0000000020, 66, 0.89, 3.15, 0.0000112003, 0.0000000020, 88, 0.0000112003, 0.0000000020, 88, 1.00, 1.00
30, 0.0000112234, 0.0000000005, 51, 0.90, 5.97, 0.0000112234, 0.0000000005, 197, 0.0000112234, 0.0000000005, 197, 1.00, 1.00
31, 0.0000151171, 0.0000000091, 48, 0.79, 8.17, 0.0000151171, 0.0000000091, 287, 0.0000151171, 0.0000000091, 287, 1.00, 1.00
