2024-05-03 09:29:22 [INFO] Logging directory: results/ms/meta_x86_intel_vgg19_10k/logs
2024-05-03 09:29:36 [INFO] LocalBuilder: max_workers = 4
2024-05-03 09:29:37 [INFO] [task_scheduler.cc:159] Initializing Task #0: "fused_layout_transform"
2024-05-03 09:29:37 [INFO] [task_scheduler.cc:159] Initializing Task #1: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu"
2024-05-03 09:29:37 [INFO] [task_scheduler.cc:159] Initializing Task #2: "fused_layout_transform_1"
2024-05-03 09:29:37 [INFO] [task_scheduler.cc:159] Initializing Task #3: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1"
2024-05-03 09:29:37 [INFO] [task_scheduler.cc:159] Initializing Task #4: "fused_nn_max_pool2d"
[09:29:37] /root/tvm-0.16/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.pool_max" for target keys "["cpu"]". Checked PackedFuncs:
  meta_schedule.cpu.meta_schedule.pool_max
2024-05-03 09:29:37 [INFO] [task_scheduler.cc:159] Initializing Task #5: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #6: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #7: "fused_nn_max_pool2d_1"
[09:29:38] /root/tvm-0.16/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.pool_max" for target keys "["cpu"]". Checked PackedFuncs:
  meta_schedule.cpu.meta_schedule.pool_max
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #8: "fused_layout_transform_2"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #9: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #10: "fused_layout_transform_3"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #11: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #12: "fused_nn_max_pool2d_2"
[09:29:38] /root/tvm-0.16/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.pool_max" for target keys "["cpu"]". Checked PackedFuncs:
  meta_schedule.cpu.meta_schedule.pool_max
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #13: "fused_layout_transform_4"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #14: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #15: "fused_layout_transform_5"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #16: "fused_layout_transform_6"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #17: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #18: "fused_nn_max_pool2d_3"
[09:29:38] /root/tvm-0.16/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.pool_max" for target keys "["cpu"]". Checked PackedFuncs:
  meta_schedule.cpu.meta_schedule.pool_max
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #19: "fused_layout_transform_7"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #20: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_8"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #21: "fused_nn_max_pool2d_4"
[09:29:38] /root/tvm-0.16/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.pool_max" for target keys "["cpu"]". Checked PackedFuncs:
  meta_schedule.cpu.meta_schedule.pool_max
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #22: "fused_nn_avg_pool2d"
[09:29:38] /root/tvm-0.16/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.pool_avg" for target keys "["cpu"]". Checked PackedFuncs:
  meta_schedule.cpu.meta_schedule.pool_avg
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #23: "fused_layout_transform_nn_batch_flatten"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #24: "fused_nn_dense_add_nn_relu"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #25: "fused_nn_dense_add_nn_relu_1"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #26: "fused_nn_dense_add"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:159] Initializing Task #27: "fused_nn_softmax"
2024-05-03 09:29:38 [INFO] [task_scheduler.cc:320] 
 ID |                                        Name |       FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
------------------------------------------------------------------------------------------------------------------------------------------------
  0 |                      fused_layout_transform |          1 |      1 |            N/A |          N/A |                   N/A |      0 |      
  1 |   fused_nn_contrib_conv2d_NCHWc_add_nn_relu |  179830784 |      1 |            N/A |          N/A |                   N/A |      0 |      
  2 |                    fused_layout_transform_1 |          1 |      1 |            N/A |          N/A |                   N/A |      0 |      
  3 | fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1 | 3705798656 |      1 |            N/A |          N/A |                   N/A |      0 |      
  4 |                         fused_nn_max_pool2d |    3211264 |      1 |            N/A |          N/A |                   N/A |      0 |      
  5 | fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2 | 1852899328 |      1 |            N/A |          N/A |                   N/A |      0 |      
  6 | fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3 | 3702587392 |      1 |            N/A |          N/A |                   N/A |      0 |      
  7 |                       fused_nn_max_pool2d_1 |    1605632 |      1 |            N/A |          N/A |                   N/A |      0 |      
  8 |                    fused_layout_transform_2 |          1 |      1 |            N/A |          N/A |                   N/A |      0 |      
  9 | fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4 | 1851293696 |      1 |            N/A |          N/A |                   N/A |      0 |      
 10 |                    fused_layout_transform_3 |          1 |      3 |            N/A |          N/A |                   N/A |      0 |      
 11 | fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5 | 3700981760 |      3 |            N/A |          N/A |                   N/A |      0 |      
 12 |                       fused_nn_max_pool2d_2 |     802816 |      1 |            N/A |          N/A |                   N/A |      0 |      
 13 |                    fused_layout_transform_4 |          1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 14 | fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6 | 1850490880 |      1 |            N/A |          N/A |                   N/A |      0 |      
 15 |                    fused_layout_transform_5 |          1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 16 |                    fused_layout_transform_6 |          1 |      2 |            N/A |          N/A |                   N/A |      0 |      
 17 | fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7 | 3700178944 |      3 |            N/A |          N/A |                   N/A |      0 |      
 18 |                       fused_nn_max_pool2d_3 |     401408 |      1 |            N/A |          N/A |                   N/A |      0 |      
 19 |                    fused_layout_transform_7 |          1 |      4 |            N/A |          N/A |                   N/A |      0 |      
 20 | fused_nn_contrib_conv2d_NCHWc_add_nn_relu_8 |  925044736 |      4 |            N/A |          N/A |                   N/A |      0 |      
 21 |                       fused_nn_max_pool2d_4 |     100352 |      1 |            N/A |          N/A |                   N/A |      0 |      
 22 |                         fused_nn_avg_pool2d |     401408 |      1 |            N/A |          N/A |                   N/A |      0 |      
 23 |     fused_layout_transform_nn_batch_flatten |          1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 24 |                  fused_nn_dense_add_nn_relu |  205529088 |      1 |            N/A |          N/A |                   N/A |      0 |      
 25 |                fused_nn_dense_add_nn_relu_1 |   33562624 |      1 |            N/A |          N/A |                   N/A |      0 |      
 26 |                          fused_nn_dense_add |    8193000 |      1 |            N/A |          N/A |                   N/A |      0 |      
 27 |                            fused_nn_softmax |       4000 |      1 |            N/A |          N/A |                   N/A |      0 |      
------------------------------------------------------------------------------------------------------------------------------------------------
Total trials: 0
Total latency (us): 0

2024-05-03 09:29:38 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #0: "fused_layout_transform"
2024-05-03 09:29:39 [INFO] [task_scheduler.cc:193] Sending 1 sample(s) to builder
2024-05-03 09:29:40 [INFO] [task_scheduler.cc:195] Sending 1 sample(s) to runner
2024-05-03 09:29:41 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #1: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu"
2024-05-03 09:30:00 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:30:14 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:30:47 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #2: "fused_layout_transform_1"
2024-05-03 09:30:48 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 09:30:49 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 09:30:50 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #3: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1"
2024-05-03 09:31:10 [INFO] [task_scheduler.cc:193] Sending 63 sample(s) to builder
2024-05-03 09:31:37 [INFO] [task_scheduler.cc:195] Sending 63 sample(s) to runner
2024-05-03 09:34:23 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #4: "fused_nn_max_pool2d"
2024-05-03 09:34:26 [INFO] [task_scheduler.cc:193] Sending 48 sample(s) to builder
2024-05-03 09:34:30 [INFO] [task_scheduler.cc:195] Sending 48 sample(s) to runner
2024-05-03 09:34:58 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #5: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2"
2024-05-03 09:35:18 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:35:52 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:36:54 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #6: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3"
2024-05-03 09:37:14 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:37:42 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:39:45 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #7: "fused_nn_max_pool2d_1"
2024-05-03 09:39:47 [INFO] [task_scheduler.cc:193] Sending 48 sample(s) to builder
2024-05-03 09:40:00 [INFO] [task_scheduler.cc:195] Sending 48 sample(s) to runner
2024-05-03 09:40:28 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #8: "fused_layout_transform_2"
2024-05-03 09:40:29 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 09:40:30 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 09:40:31 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #9: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4"
2024-05-03 09:40:51 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:41:10 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:42:19 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #10: "fused_layout_transform_3"
2024-05-03 09:42:20 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 09:42:21 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 09:42:23 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #11: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5"
2024-05-03 09:42:42 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:43:20 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:45:47 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #12: "fused_nn_max_pool2d_2"
2024-05-03 09:45:50 [INFO] [task_scheduler.cc:193] Sending 48 sample(s) to builder
2024-05-03 09:45:55 [INFO] [task_scheduler.cc:195] Sending 48 sample(s) to runner
2024-05-03 09:46:23 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #13: "fused_layout_transform_4"
2024-05-03 09:46:24 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 09:46:25 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 09:46:26 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #14: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6"
2024-05-03 09:46:46 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:47:21 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:48:27 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #15: "fused_layout_transform_5"
2024-05-03 09:48:28 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 09:48:29 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 09:48:30 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #16: "fused_layout_transform_6"
2024-05-03 09:48:31 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 09:48:32 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 09:48:33 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #17: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7"
2024-05-03 09:48:53 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:49:27 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:52:12 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #18: "fused_nn_max_pool2d_3"
2024-05-03 09:52:14 [INFO] [task_scheduler.cc:193] Sending 51 sample(s) to builder
2024-05-03 09:52:22 [INFO] [task_scheduler.cc:195] Sending 51 sample(s) to runner
2024-05-03 09:52:49 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #19: "fused_layout_transform_7"
2024-05-03 09:52:50 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 09:52:51 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 09:52:52 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #20: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_8"
2024-05-03 09:53:12 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:53:38 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:54:47 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #21: "fused_nn_max_pool2d_4"
2024-05-03 09:54:49 [INFO] [task_scheduler.cc:193] Sending 43 sample(s) to builder
2024-05-03 09:54:55 [INFO] [task_scheduler.cc:195] Sending 43 sample(s) to runner
2024-05-03 09:55:21 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #22: "fused_nn_avg_pool2d"
2024-05-03 09:55:25 [INFO] [task_scheduler.cc:193] Sending 36 sample(s) to builder
2024-05-03 09:55:28 [INFO] [task_scheduler.cc:195] Sending 36 sample(s) to runner
2024-05-03 09:55:48 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #23: "fused_layout_transform_nn_batch_flatten"
2024-05-03 09:55:49 [INFO] [task_scheduler.cc:193] Sending 1 sample(s) to builder
2024-05-03 09:55:51 [INFO] [task_scheduler.cc:195] Sending 1 sample(s) to runner
2024-05-03 09:55:51 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #24: "fused_nn_dense_add_nn_relu"
2024-05-03 09:55:55 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:56:01 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:57:54 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #25: "fused_nn_dense_add_nn_relu_1"
2024-05-03 09:57:57 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:58:12 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:58:52 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #26: "fused_nn_dense_add"
2024-05-03 09:58:56 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 09:59:07 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 09:59:43 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #27: "fused_nn_softmax"
