2024-04-29 05:29:54 [INFO] Logging directory: results/ms/meta_cuda_a100_resnet101_10k/logs
2024-04-29 05:30:12 [INFO] LocalBuilder: max_workers = 64
2024-04-29 05:30:13 [INFO] [task_scheduler.cc:159] Initializing Task #0: "fused_nn_conv2d_add"
2024-04-29 05:30:14 [INFO] [task_scheduler.cc:159] Initializing Task #1: "fused_nn_conv2d_add_1"
2024-04-29 05:30:14 [INFO] [task_scheduler.cc:159] Initializing Task #2: "fused_nn_conv2d_add_2"
2024-04-29 05:30:14 [INFO] [task_scheduler.cc:159] Initializing Task #3: "fused_nn_conv2d_add_3"
2024-04-29 05:30:14 [INFO] [task_scheduler.cc:159] Initializing Task #4: "fused_nn_conv2d_add_nn_relu"
2024-04-29 05:30:15 [INFO] [task_scheduler.cc:159] Initializing Task #5: "fused_nn_max_pool2d"
2024-04-29 05:30:15 [INFO] [task_scheduler.cc:159] Initializing Task #6: "fused_nn_conv2d_add_nn_relu_1"
2024-04-29 05:30:15 [INFO] [task_scheduler.cc:159] Initializing Task #7: "fused_nn_conv2d_add_nn_relu_2"
2024-04-29 05:30:15 [INFO] [task_scheduler.cc:159] Initializing Task #8: "fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu"
2024-04-29 05:30:16 [INFO] [task_scheduler.cc:159] Initializing Task #9: "fused_nn_conv2d_add_add_nn_relu"
2024-04-29 05:30:17 [INFO] [task_scheduler.cc:159] Initializing Task #10: "fused_nn_conv2d_add_nn_relu_3"
2024-04-29 05:30:17 [INFO] [task_scheduler.cc:159] Initializing Task #11: "fused_nn_conv2d_add_nn_relu_4"
2024-04-29 05:30:17 [INFO] [task_scheduler.cc:159] Initializing Task #12: "fused_nn_conv2d_add_nn_relu_5"
2024-04-29 05:30:18 [INFO] [task_scheduler.cc:159] Initializing Task #13: "fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_1"
2024-04-29 05:30:18 [INFO] [task_scheduler.cc:159] Initializing Task #14: "fused_nn_conv2d_add_add_nn_relu_1"
2024-04-29 05:30:19 [INFO] [task_scheduler.cc:159] Initializing Task #15: "fused_nn_conv2d_add_nn_relu_6"
2024-04-29 05:30:19 [INFO] [task_scheduler.cc:159] Initializing Task #16: "fused_nn_conv2d_add_nn_relu_7"
2024-04-29 05:30:19 [INFO] [task_scheduler.cc:159] Initializing Task #17: "fused_nn_conv2d_add_nn_relu_8"
2024-04-29 05:30:20 [INFO] [task_scheduler.cc:159] Initializing Task #18: "fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_2"
2024-04-29 05:30:21 [INFO] [task_scheduler.cc:159] Initializing Task #19: "fused_nn_conv2d_add_add_nn_relu_2"
2024-04-29 05:30:21 [INFO] [task_scheduler.cc:159] Initializing Task #20: "fused_nn_conv2d_add_nn_relu_9"
2024-04-29 05:30:21 [INFO] [task_scheduler.cc:159] Initializing Task #21: "fused_nn_conv2d_add_nn_relu_10"
2024-04-29 05:30:22 [INFO] [task_scheduler.cc:159] Initializing Task #22: "fused_nn_conv2d_add_nn_relu_11"
2024-04-29 05:30:22 [INFO] [task_scheduler.cc:159] Initializing Task #23: "fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_3"
2024-04-29 05:30:23 [INFO] [task_scheduler.cc:159] Initializing Task #24: "fused_nn_conv2d_add_add_nn_relu_3"
2024-04-29 05:30:23 [INFO] [task_scheduler.cc:159] Initializing Task #25: "fused_nn_global_avg_pool2d"
2024-04-29 05:30:23 [INFO] [task_scheduler.cc:159] Initializing Task #26: "fused_nn_batch_flatten"
2024-04-29 05:30:23 [INFO] [task_scheduler.cc:159] Initializing Task #27: "fused_nn_dense_add"
2024-04-29 05:30:23 [INFO] [task_scheduler.cc:159] Initializing Task #28: "fused_nn_softmax"
2024-04-29 05:30:24 [INFO] [task_scheduler.cc:320] 
 ID |                                                                    Name |      FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  0 |                                                     fused_nn_conv2d_add | 205621248 |      1 |            N/A |          N/A |                   N/A |      0 |      
  1 |                                                   fused_nn_conv2d_add_1 | 205721600 |      1 |            N/A |          N/A |                   N/A |      0 |      
  2 |                                                   fused_nn_conv2d_add_2 | 205922304 |      1 |            N/A |          N/A |                   N/A |      0 |      
  3 |                                                   fused_nn_conv2d_add_3 | 103563264 |      1 |            N/A |          N/A |                   N/A |      0 |      
  4 |                                             fused_nn_conv2d_add_nn_relu | 237633536 |      1 |            N/A |          N/A |                   N/A |      0 |      
  5 |                                                     fused_nn_max_pool2d |   1806336 |      1 |            N/A |          N/A |                   N/A |      0 |      
  6 |                                           fused_nn_conv2d_add_nn_relu_1 |  26091520 |      1 |            N/A |          N/A |                   N/A |      0 |      
  7 |                                           fused_nn_conv2d_add_nn_relu_2 | 103161856 |      2 |            N/A |          N/A |                   N/A |      0 |      
  8 |   fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu | 128651264 |      3 |            N/A |          N/A |                   N/A |      0 |      
  9 |                                         fused_nn_conv2d_add_add_nn_relu | 105168896 |      3 |            N/A |          N/A |                   N/A |      0 |      
 10 |                                           fused_nn_conv2d_add_nn_relu_3 | 206323712 |      1 |            N/A |          N/A |                   N/A |      0 |      
 11 |                                           fused_nn_conv2d_add_nn_relu_4 | 231411712 |      1 |            N/A |          N/A |                   N/A |      0 |      
 12 |                                           fused_nn_conv2d_add_nn_relu_5 | 102961152 |      3 |            N/A |          N/A |                   N/A |      0 |      
 13 | fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_1 | 127045632 |      3 |            N/A |          N/A |                   N/A |      0 |      
 14 |                                       fused_nn_conv2d_add_add_nn_relu_1 | 103964672 |      4 |            N/A |          N/A |                   N/A |      0 |      
 15 |                                           fused_nn_conv2d_add_nn_relu_6 | 205922304 |      1 |            N/A |          N/A |                   N/A |      0 |      
 16 |                                           fused_nn_conv2d_add_nn_relu_7 | 231311360 |      1 |            N/A |          N/A |                   N/A |      0 |      
 17 |                                           fused_nn_conv2d_add_nn_relu_8 | 102860800 |     22 |            N/A |          N/A |                   N/A |      0 |      
 18 | fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_2 | 114903040 |     22 |            N/A |          N/A |                   N/A |      0 |      
 19 |                                       fused_nn_conv2d_add_add_nn_relu_2 | 103362560 |     23 |            N/A |          N/A |                   N/A |      0 |      
 20 |                                           fused_nn_conv2d_add_nn_relu_9 | 205721600 |      1 |            N/A |          N/A |                   N/A |      0 |      
 21 |                                          fused_nn_conv2d_add_nn_relu_10 | 231261184 |      1 |            N/A |          N/A |                   N/A |      0 |      
 22 |                                          fused_nn_conv2d_add_nn_relu_11 | 102810624 |      2 |            N/A |          N/A |                   N/A |      0 |      
 23 | fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_3 | 142132224 |      2 |            N/A |          N/A |                   N/A |      0 |      
 24 |                                       fused_nn_conv2d_add_add_nn_relu_3 | 103061504 |      3 |            N/A |          N/A |                   N/A |      0 |      
 25 |                                              fused_nn_global_avg_pool2d |    102400 |      1 |            N/A |          N/A |                   N/A |      0 |      
 26 |                                                  fused_nn_batch_flatten |         1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 27 |                                                      fused_nn_dense_add |   4097000 |      1 |            N/A |          N/A |                   N/A |      0 |      
 28 |                                                        fused_nn_softmax |      4000 |      1 |            N/A |          N/A |                   N/A |      0 |      
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Total trials: 0
Total latency (us): 0

2024-04-29 05:30:24 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #0: "fused_nn_conv2d_add"
2024-04-29 05:30:44 [INFO] [task_scheduler.cc:193] Sending 63 sample(s) to builder
2024-04-29 05:31:14 [INFO] [task_scheduler.cc:195] Sending 63 sample(s) to runner
2024-04-29 05:31:51 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #1: "fused_nn_conv2d_add_1"
2024-04-29 05:32:15 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:33:06 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:33:36 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #2: "fused_nn_conv2d_add_2"
2024-04-29 05:33:59 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:34:29 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:34:37 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #3: "fused_nn_conv2d_add_3"
2024-04-29 05:34:57 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:35:45 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:35:58 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #4: "fused_nn_conv2d_add_nn_relu"
2024-04-29 05:36:41 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:37:15 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:37:23 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #5: "fused_nn_max_pool2d"
2024-04-29 05:37:30 [INFO] [task_scheduler.cc:193] Sending 62 sample(s) to builder
2024-04-29 05:37:52 [INFO] [task_scheduler.cc:195] Sending 62 sample(s) to runner
2024-04-29 05:37:58 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #6: "fused_nn_conv2d_add_nn_relu_1"
2024-04-29 05:38:18 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:38:49 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:39:23 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #7: "fused_nn_conv2d_add_nn_relu_2"
2024-04-29 05:39:47 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:40:27 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:41:06 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #8: "fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu"
2024-04-29 05:43:25 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:44:15 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:44:50 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #9: "fused_nn_conv2d_add_add_nn_relu"
2024-04-29 05:45:11 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:46:02 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:46:42 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #10: "fused_nn_conv2d_add_nn_relu_3"
2024-04-29 05:47:04 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:47:55 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:48:31 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #11: "fused_nn_conv2d_add_nn_relu_4"
2024-04-29 05:49:12 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:49:48 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:50:03 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #12: "fused_nn_conv2d_add_nn_relu_5"
2024-04-29 05:50:23 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:50:55 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:51:01 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #13: "fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_1"
2024-04-29 05:52:47 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:53:31 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:53:58 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #14: "fused_nn_conv2d_add_add_nn_relu_1"
2024-04-29 05:54:20 [INFO] [task_scheduler.cc:193] Sending 63 sample(s) to builder
2024-04-29 05:55:10 [INFO] [task_scheduler.cc:195] Sending 63 sample(s) to runner
2024-04-29 05:55:46 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #15: "fused_nn_conv2d_add_nn_relu_6"
2024-04-29 05:56:08 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:56:58 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:57:30 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #16: "fused_nn_conv2d_add_nn_relu_7"
2024-04-29 05:58:08 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 05:58:58 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 05:59:20 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #17: "fused_nn_conv2d_add_nn_relu_8"
2024-04-29 05:59:39 [INFO] [task_scheduler.cc:193] Sending 63 sample(s) to builder
2024-04-29 06:00:09 [INFO] [task_scheduler.cc:195] Sending 63 sample(s) to runner
2024-04-29 06:00:15 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #18: "fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_2"
2024-04-29 06:02:03 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 06:02:54 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 06:03:13 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #19: "fused_nn_conv2d_add_add_nn_relu_2"
2024-04-29 06:03:34 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 06:04:23 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 06:04:58 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #20: "fused_nn_conv2d_add_nn_relu_9"
2024-04-29 06:05:21 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 06:05:54 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 06:06:28 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #21: "fused_nn_conv2d_add_nn_relu_10"
2024-04-29 06:07:05 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 06:07:41 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 06:08:00 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #22: "fused_nn_conv2d_add_nn_relu_11"
2024-04-29 06:08:21 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 06:08:43 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 06:08:50 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #23: "fused_nn_contrib_conv2d_winograd_without_weight_transform_add_nn_relu_3"
2024-04-29 06:10:23 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-04-29 06:11:12 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-04-29 06:11:29 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #24: "fused_nn_conv2d_add_add_nn_relu_3"
