2024-05-02 18:03:58 [INFO] Logging directory: results/ms/meta_x86_intel_resnet18_10k/logs
2024-05-02 18:04:12 [INFO] LocalBuilder: max_workers = 4
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #0: "fused_nn_contrib_conv2d_NCHWc_add"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #1: "fused_layout_transform"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #2: "fused_nn_contrib_conv2d_NCHWc_add_1"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #3: "fused_layout_transform_1"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #4: "fused_nn_contrib_conv2d_NCHWc_add_2"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #5: "fused_layout_transform_2"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #6: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #7: "fused_nn_max_pool2d"
[18:04:13] /root/tvm-0.16/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.pool_max" for target keys "["cpu"]". Checked PackedFuncs:
  meta_schedule.cpu.meta_schedule.pool_max
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #8: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #9: "fused_layout_transform_3"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #10: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #11: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #12: "fused_layout_transform_4"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #13: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #14: "fused_layout_transform_5"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #15: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_1"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #16: "fused_layout_transform_6"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #17: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #18: "fused_layout_transform_7"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #19: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5"
2024-05-02 18:04:13 [INFO] [task_scheduler.cc:159] Initializing Task #20: "fused_layout_transform_8"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #21: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_2"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #22: "fused_layout_transform_9"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #23: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #24: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #25: "fused_layout_transform_10"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #26: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_3"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #27: "fused_nn_global_avg_pool2d"
[18:04:14] /root/tvm-0.16/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.adaptive_pool_avg" for target keys "["cpu"]". Checked PackedFuncs:
  meta_schedule.cpu.meta_schedule.adaptive_pool_avg
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #28: "fused_layout_transform_nn_batch_flatten"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #29: "fused_nn_dense_add"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:159] Initializing Task #30: "fused_nn_softmax"
2024-05-02 18:04:14 [INFO] [task_scheduler.cc:320] 
 ID |                                            Name |      FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
---------------------------------------------------------------------------------------------------------------------------------------------------
  0 |               fused_nn_contrib_conv2d_NCHWc_add |  12870144 |      1 |            N/A |          N/A |                   N/A |      0 |      
  1 |                          fused_layout_transform |         1 |      1 |            N/A |          N/A |                   N/A |      0 |      
  2 |             fused_nn_contrib_conv2d_NCHWc_add_1 |  12895232 |      1 |            N/A |          N/A |                   N/A |      0 |      
  3 |                        fused_layout_transform_1 |         1 |      1 |            N/A |          N/A |                   N/A |      0 |      
  4 |             fused_nn_contrib_conv2d_NCHWc_add_2 |  12945408 |      1 |            N/A |          N/A |                   N/A |      0 |      
  5 |                        fused_layout_transform_2 |         1 |      1 |            N/A |          N/A |                   N/A |      0 |      
  6 |       fused_nn_contrib_conv2d_NCHWc_add_nn_relu | 237633536 |      1 |            N/A |          N/A |                   N/A |      0 |      
  7 |                             fused_nn_max_pool2d |   1806336 |      1 |            N/A |          N/A |                   N/A |      0 |      
  8 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1 | 231612416 |      2 |            N/A |          N/A |                   N/A |      0 |      
  9 |                        fused_layout_transform_3 |         1 |      4 |            N/A |          N/A |                   N/A |      0 |      
 10 |   fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu | 231813120 |      2 |            N/A |          N/A |                   N/A |      0 |      
 11 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2 | 115806208 |      1 |            N/A |          N/A |                   N/A |      0 |      
 12 |                        fused_layout_transform_4 |         1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 13 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3 | 231411712 |      1 |            N/A |          N/A |                   N/A |      0 |      
 14 |                        fused_layout_transform_5 |         1 |      2 |            N/A |          N/A |                   N/A |      0 |      
 15 | fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_1 | 231512064 |      2 |            N/A |          N/A |                   N/A |      0 |      
 16 |                        fused_layout_transform_6 |         1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 17 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4 | 115705856 |      1 |            N/A |          N/A |                   N/A |      0 |      
 18 |                        fused_layout_transform_7 |         1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 19 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5 | 231311360 |      1 |            N/A |          N/A |                   N/A |      0 |      
 20 |                        fused_layout_transform_8 |         1 |      3 |            N/A |          N/A |                   N/A |      0 |      
 21 | fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_2 | 231361536 |      2 |            N/A |          N/A |                   N/A |      0 |      
 22 |                        fused_layout_transform_9 |         1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 23 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6 | 115655680 |      1 |            N/A |          N/A |                   N/A |      0 |      
 24 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7 | 231261184 |      1 |            N/A |          N/A |                   N/A |      0 |      
 25 |                       fused_layout_transform_10 |         1 |      3 |            N/A |          N/A |                   N/A |      0 |      
 26 | fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_3 | 231286272 |      2 |            N/A |          N/A |                   N/A |      0 |      
 27 |                      fused_nn_global_avg_pool2d |     25600 |      1 |            N/A |          N/A |                   N/A |      0 |      
 28 |         fused_layout_transform_nn_batch_flatten |         1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 29 |                              fused_nn_dense_add |   1025000 |      1 |            N/A |          N/A |                   N/A |      0 |      
 30 |                                fused_nn_softmax |      4000 |      1 |            N/A |          N/A |                   N/A |      0 |      
---------------------------------------------------------------------------------------------------------------------------------------------------
Total trials: 0
Total latency (us): 0

2024-05-02 18:04:14 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #0: "fused_nn_contrib_conv2d_NCHWc_add"
2024-05-02 18:04:23 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:04:41 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:05:09 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #1: "fused_layout_transform"
2024-05-02 18:05:10 [INFO] [task_scheduler.cc:193] Sending 3 sample(s) to builder
2024-05-02 18:05:11 [INFO] [task_scheduler.cc:195] Sending 3 sample(s) to runner
2024-05-02 18:05:13 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #2: "fused_nn_contrib_conv2d_NCHWc_add_1"
2024-05-02 18:05:22 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:05:46 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:06:15 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #3: "fused_layout_transform_1"
2024-05-02 18:06:16 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-02 18:06:17 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-02 18:06:19 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #4: "fused_nn_contrib_conv2d_NCHWc_add_2"
2024-05-02 18:06:27 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:06:57 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:07:26 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #5: "fused_layout_transform_2"
2024-05-02 18:07:27 [INFO] [task_scheduler.cc:193] Sending 1 sample(s) to builder
2024-05-02 18:07:28 [INFO] [task_scheduler.cc:195] Sending 1 sample(s) to runner
2024-05-02 18:07:28 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #6: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu"
2024-05-02 18:07:49 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:08:14 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:08:45 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #7: "fused_nn_max_pool2d"
2024-05-02 18:08:58 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:09:06 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:09:39 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #8: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1"
2024-05-02 18:09:58 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:10:18 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:10:48 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #9: "fused_layout_transform_3"
2024-05-02 18:10:49 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-02 18:10:50 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-02 18:10:52 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #10: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu"
2024-05-02 18:11:11 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:12:18 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:12:47 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #11: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2"
2024-05-02 18:13:07 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:13:29 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:13:57 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #12: "fused_layout_transform_4"
2024-05-02 18:13:58 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-02 18:13:59 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-02 18:14:00 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #13: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3"
2024-05-02 18:14:19 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:14:45 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:15:15 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #14: "fused_layout_transform_5"
2024-05-02 18:15:16 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-02 18:15:17 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-02 18:15:18 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #15: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_1"
2024-05-02 18:15:38 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:16:37 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:17:07 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #16: "fused_layout_transform_6"
2024-05-02 18:17:08 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-02 18:17:09 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-02 18:17:10 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #17: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4"
2024-05-02 18:17:29 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:17:46 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:18:14 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #18: "fused_layout_transform_7"
2024-05-02 18:18:15 [INFO] [task_scheduler.cc:193] Sending 3 sample(s) to builder
2024-05-02 18:18:16 [INFO] [task_scheduler.cc:195] Sending 3 sample(s) to runner
2024-05-02 18:18:18 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #19: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5"
2024-05-02 18:18:37 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:18:57 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:19:28 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #20: "fused_layout_transform_8"
2024-05-02 18:19:28 [INFO] [task_scheduler.cc:193] Sending 3 sample(s) to builder
2024-05-02 18:19:30 [INFO] [task_scheduler.cc:195] Sending 3 sample(s) to runner
2024-05-02 18:19:32 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #21: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_2"
2024-05-02 18:19:51 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:20:12 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:20:42 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #22: "fused_layout_transform_9"
2024-05-02 18:20:43 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-02 18:20:44 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-02 18:20:45 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #23: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6"
2024-05-02 18:21:03 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:21:19 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:21:49 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #24: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7"
2024-05-02 18:22:06 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:22:32 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-02 18:23:04 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #25: "fused_layout_transform_10"
2024-05-02 18:23:05 [INFO] [task_scheduler.cc:193] Sending 3 sample(s) to builder
2024-05-02 18:23:06 [INFO] [task_scheduler.cc:195] Sending 3 sample(s) to runner
2024-05-02 18:23:08 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #26: "fused_nn_contrib_conv2d_NCHWc_add_add_nn_relu_3"
2024-05-02 18:23:26 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-02 18:23:53 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
