2024-03-21 22:20:33 [INFO] Logging directory: results/ms/meta_cuda_rtx3080_mobilenet_v2_10k/logs
2024-03-21 22:20:38 [INFO] LocalBuilder: max_workers = 8
2024-03-21 22:20:38 [INFO] [task_scheduler.cc:159] Initializing Task #0: "fused_nn_conv2d_add_clip"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #1: "fused_nn_conv2d_add_clip_1"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #2: "fused_nn_conv2d_add"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #3: "fused_nn_conv2d_add_clip_2"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #4: "fused_nn_conv2d_add_clip_3"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #5: "fused_nn_conv2d_add_1"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #6: "fused_nn_conv2d_add_clip_4"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #7: "fused_nn_conv2d_add_add"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #8: "fused_nn_conv2d_add_clip_5"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #9: "fused_nn_conv2d_add_clip_6"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #10: "fused_nn_conv2d_add_2"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #11: "fused_nn_conv2d_add_clip_7"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #12: "fused_nn_conv2d_add_add_1"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #13: "fused_nn_conv2d_add_clip_8"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #14: "fused_nn_conv2d_add_clip_9"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #15: "fused_nn_conv2d_add_3"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #16: "fused_nn_conv2d_add_add_2"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #17: "fused_nn_conv2d_add_clip_10"
2024-03-21 22:20:39 [INFO] [task_scheduler.cc:159] Initializing Task #18: "fused_nn_conv2d_add_clip_11"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #19: "fused_nn_conv2d_add_4"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #20: "fused_nn_conv2d_add_clip_12"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #21: "fused_nn_conv2d_add_add_3"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #22: "fused_nn_conv2d_add_clip_13"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #23: "fused_nn_conv2d_add_clip_14"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #24: "fused_nn_conv2d_add_5"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #25: "fused_nn_conv2d_add_add_4"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #26: "fused_nn_conv2d_add_clip_15"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #27: "fused_nn_conv2d_add_clip_16"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #28: "fused_nn_conv2d_add_6"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #29: "fused_nn_conv2d_add_clip_17"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #30: "fused_nn_global_avg_pool2d"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #31: "fused_nn_batch_flatten"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #32: "fused_nn_dense_add"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:159] Initializing Task #33: "fused_nn_softmax"
2024-03-21 22:20:40 [INFO] [task_scheduler.cc:320] 
 ID |                        Name |     FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
------------------------------------------------------------------------------------------------------------------------------
  0 |    fused_nn_conv2d_add_clip | 22880256 |      1 |            N/A |          N/A |                   N/A |      0 |      
  1 |  fused_nn_conv2d_add_clip_1 |  8429568 |      1 |            N/A |          N/A |                   N/A |      0 |      
  2 |         fused_nn_conv2d_add | 13045760 |      1 |            N/A |          N/A |                   N/A |      0 |      
  3 |  fused_nn_conv2d_add_clip_2 | 42147840 |      1 |            N/A |          N/A |                   N/A |      0 |      
  4 |  fused_nn_conv2d_add_clip_3 |  6322176 |      1 |            N/A |          N/A |                   N/A |      0 |      
  5 |       fused_nn_conv2d_add_1 | 14525952 |      1 |            N/A |          N/A |                   N/A |      0 |      
  6 |  fused_nn_conv2d_add_clip_4 |  9483264 |      1 |            N/A |          N/A |                   N/A |      0 |      
  7 |     fused_nn_conv2d_add_add | 21826560 |      1 |            N/A |          N/A |                   N/A |      0 |      
  8 |  fused_nn_conv2d_add_clip_5 | 23030784 |      2 |            N/A |          N/A |                   N/A |      0 |      
  9 |  fused_nn_conv2d_add_clip_6 |  2370816 |      1 |            N/A |          N/A |                   N/A |      0 |      
 10 |       fused_nn_conv2d_add_2 |  7250432 |      1 |            N/A |          N/A |                   N/A |      0 |      
 11 |  fused_nn_conv2d_add_clip_7 |  3161088 |      2 |            N/A |          N/A |                   N/A |      0 |      
 12 |   fused_nn_conv2d_add_add_1 |  9683968 |      2 |            N/A |          N/A |                   N/A |      0 |      
 13 |  fused_nn_conv2d_add_clip_8 | 10085376 |      3 |            N/A |          N/A |                   N/A |      0 |      
 14 |  fused_nn_conv2d_add_clip_9 |   790272 |      1 |            N/A |          N/A |                   N/A |      0 |      
 15 |       fused_nn_conv2d_add_3 |  4829440 |      1 |            N/A |          N/A |                   N/A |      0 |      
 16 |   fused_nn_conv2d_add_add_2 |  9658880 |      3 |            N/A |          N/A |                   N/A |      0 |      
 17 | fused_nn_conv2d_add_clip_10 |  9859584 |      4 |            N/A |          N/A |                   N/A |      0 |      
 18 | fused_nn_conv2d_add_clip_11 |  1580544 |      4 |            N/A |          N/A |                   N/A |      0 |      
 19 |       fused_nn_conv2d_add_4 | 14469504 |      1 |            N/A |          N/A |                   N/A |      0 |      
 20 | fused_nn_conv2d_add_clip_12 |  2370816 |      2 |            N/A |          N/A |                   N/A |      0 |      
 21 |   fused_nn_conv2d_add_add_3 | 21713664 |      2 |            N/A |          N/A |                   N/A |      0 |      
 22 | fused_nn_conv2d_add_clip_13 | 22014720 |      3 |            N/A |          N/A |                   N/A |      0 |      
 23 | fused_nn_conv2d_add_clip_14 |   592704 |      1 |            N/A |          N/A |                   N/A |      0 |      
 24 |       fused_nn_conv2d_add_5 |  9039520 |      1 |            N/A |          N/A |                   N/A |      0 |      
 25 |   fused_nn_conv2d_add_add_4 | 15068480 |      2 |            N/A |          N/A |                   N/A |      0 |      
 26 | fused_nn_conv2d_add_clip_15 | 15193920 |      3 |            N/A |          N/A |                   N/A |      0 |      
 27 | fused_nn_conv2d_add_clip_16 |   987840 |      3 |            N/A |          N/A |                   N/A |      0 |      
 28 |       fused_nn_conv2d_add_6 | 30121280 |      1 |            N/A |          N/A |                   N/A |      0 |      
 29 | fused_nn_conv2d_add_clip_17 | 40328960 |      1 |            N/A |          N/A |                   N/A |      0 |      
 30 |  fused_nn_global_avg_pool2d |    64000 |      1 |            N/A |          N/A |                   N/A |      0 |      
 31 |      fused_nn_batch_flatten |        1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 32 |          fused_nn_dense_add |  2561000 |      1 |            N/A |          N/A |                   N/A |      0 |      
 33 |            fused_nn_softmax |     4000 |      1 |            N/A |          N/A |                   N/A |      0 |      
------------------------------------------------------------------------------------------------------------------------------
Total trials: 0
Total latency (us): 0

2024-03-21 22:20:40 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #0: "fused_nn_conv2d_add_clip"
2024-03-21 22:20:51 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:21:06 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:21:21 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #1: "fused_nn_conv2d_add_clip_1"
2024-03-21 22:21:38 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:22:04 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:22:40 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #2: "fused_nn_conv2d_add"
2024-03-21 22:22:48 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:23:08 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:23:45 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #3: "fused_nn_conv2d_add_clip_2"
2024-03-21 22:23:52 [INFO] [task_scheduler.cc:193] Sending 63 sample(s) to builder
2024-03-21 22:24:43 [INFO] [task_scheduler.cc:195] Sending 63 sample(s) to runner
2024-03-21 22:25:16 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #4: "fused_nn_conv2d_add_clip_3"
2024-03-21 22:25:43 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:25:58 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:26:31 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #5: "fused_nn_conv2d_add_1"
2024-03-21 22:26:38 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:26:47 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:27:07 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #6: "fused_nn_conv2d_add_clip_4"
2024-03-21 22:27:24 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:27:41 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:28:19 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #7: "fused_nn_conv2d_add_add"
2024-03-21 22:28:27 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:28:42 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:29:19 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #8: "fused_nn_conv2d_add_clip_5"
2024-03-21 22:29:26 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:30:07 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:30:42 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #9: "fused_nn_conv2d_add_clip_6"
2024-03-21 22:31:03 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:31:17 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:31:49 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #10: "fused_nn_conv2d_add_2"
2024-03-21 22:31:56 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:32:13 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:32:50 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #11: "fused_nn_conv2d_add_clip_7"
2024-03-21 22:33:03 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:33:20 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:33:52 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #12: "fused_nn_conv2d_add_add_1"
2024-03-21 22:34:00 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:34:12 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:34:49 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #13: "fused_nn_conv2d_add_clip_8"
2024-03-21 22:34:56 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:35:24 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:35:59 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #14: "fused_nn_conv2d_add_clip_9"
2024-03-21 22:36:13 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:36:22 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:36:58 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #15: "fused_nn_conv2d_add_3"
2024-03-21 22:37:04 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:37:13 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:37:50 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #16: "fused_nn_conv2d_add_add_2"
2024-03-21 22:37:57 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:38:14 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:38:50 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #17: "fused_nn_conv2d_add_clip_10"
2024-03-21 22:38:57 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:39:27 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:39:59 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #18: "fused_nn_conv2d_add_clip_11"
2024-03-21 22:40:12 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:40:26 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:41:01 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #19: "fused_nn_conv2d_add_4"
2024-03-21 22:41:08 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:41:17 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:41:47 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #20: "fused_nn_conv2d_add_clip_12"
2024-03-21 22:42:00 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:42:14 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:42:50 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #21: "fused_nn_conv2d_add_add_3"
2024-03-21 22:42:57 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:43:06 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:43:40 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #22: "fused_nn_conv2d_add_clip_13"
2024-03-21 22:43:47 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:44:08 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:44:44 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #23: "fused_nn_conv2d_add_clip_14"
2024-03-21 22:44:55 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:45:05 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:45:38 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #24: "fused_nn_conv2d_add_5"
2024-03-21 22:45:45 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:46:09 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:46:32 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #25: "fused_nn_conv2d_add_add_4"
2024-03-21 22:46:39 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-21 22:46:49 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-21 22:47:04 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #26: "fused_nn_conv2d_add_clip_15"
2024-03-21 22:47:11 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
