2024-03-22 23:14:53 [INFO] Logging directory: results/ms/meta_cuda_rtx3080_shufflenet_10k/logs
2024-03-22 23:14:59 [INFO] LocalBuilder: max_workers = 8
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #0: "fused_strided_slice"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #1: "fused_nn_conv2d_add"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #2: "fused_nn_conv2d_add_nn_relu"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #3: "fused_strided_slice_1"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #4: "fused_nn_conv2d_add_1"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #5: "fused_nn_conv2d_add_nn_relu_1"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #6: "fused_strided_slice_2"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #7: "fused_nn_conv2d_add_2"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #8: "fused_nn_conv2d_add_nn_relu_2"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #9: "fused_nn_conv2d_add_3"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #10: "fused_nn_conv2d_add_nn_relu_3"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #11: "fused_nn_conv2d_add_nn_relu_4"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #12: "fused_nn_max_pool2d"
[23:14:59] /home/canesche/tvm-0.16.dev0/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.pool_max" for target keys "["cuda", "gpu"]". Checked PackedFuncs:
  meta_schedule.cuda.meta_schedule.pool_max
  meta_schedule.gpu.meta_schedule.pool_max
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #13: "fused_nn_conv2d_add_4"
2024-03-22 23:14:59 [INFO] [task_scheduler.cc:159] Initializing Task #14: "fused_nn_conv2d_add_nn_relu_5"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #15: "fused_concatenate_reshape_transpose_reshape"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #16: "fused_strided_slice_concatenate_reshape_transpose_reshape"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #17: "fused_nn_conv2d_add_5"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #18: "fused_nn_conv2d_add_nn_relu_6"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #19: "fused_concatenate_reshape_transpose_reshape_1"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #20: "fused_strided_slice_concatenate_reshape_transpose_reshape_1"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #21: "fused_nn_conv2d_add_6"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #22: "fused_nn_conv2d_add_nn_relu_7"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #23: "fused_concatenate_reshape_transpose_reshape_2"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #24: "fused_strided_slice_concatenate_reshape_transpose_reshape_2"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #25: "fused_nn_conv2d_add_nn_relu_8"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #26: "fused_mean"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #27: "fused_nn_dense_add"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:159] Initializing Task #28: "fused_nn_softmax"
2024-03-22 23:15:00 [INFO] [task_scheduler.cc:320] 
 ID |                                                        Name |     FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
--------------------------------------------------------------------------------------------------------------------------------------------------------------
  0 |                                         fused_strided_slice |        1 |      3 |            N/A |          N/A |                   N/A |      0 |      
  1 |                                         fused_nn_conv2d_add |   215992 |      3 |            N/A |          N/A |                   N/A |      0 |      
  2 |                                 fused_nn_conv2d_add_nn_relu | 21189952 |      1 |            N/A |          N/A |                   N/A |      0 |      
  3 |                                       fused_strided_slice_1 |        1 |      7 |            N/A |          N/A |                   N/A |      0 |      
  4 |                                       fused_nn_conv2d_add_1 |   431984 |      7 |            N/A |          N/A |                   N/A |      0 |      
  5 |                               fused_nn_conv2d_add_nn_relu_1 | 21280896 |      1 |            N/A |          N/A |                   N/A |      0 |      
  6 |                                       fused_strided_slice_2 |        1 |      3 |            N/A |          N/A |                   N/A |      0 |      
  7 |                                       fused_nn_conv2d_add_2 |   863968 |      3 |            N/A |          N/A |                   N/A |      0 |      
  8 |                               fused_nn_conv2d_add_nn_relu_2 |  9094400 |      1 |            N/A |          N/A |                   N/A |      0 |      
  9 |                                       fused_nn_conv2d_add_3 |   863968 |      1 |            N/A |          N/A |                   N/A |      0 |      
 10 |                               fused_nn_conv2d_add_nn_relu_3 |  5365696 |      7 |            N/A |          N/A |                   N/A |      0 |      
 11 |                               fused_nn_conv2d_add_nn_relu_4 | 16859136 |      1 |            N/A |          N/A |                   N/A |      0 |      
 12 |                                         fused_nn_max_pool2d |   677376 |      1 |            N/A |          N/A |                   N/A |      0 |      
 13 |                                       fused_nn_conv2d_add_4 |   357504 |      1 |            N/A |          N/A |                   N/A |      0 |      
 14 |                               fused_nn_conv2d_add_nn_relu_5 |  2273600 |      1 |            N/A |          N/A |                   N/A |      0 |      
 15 |                 fused_concatenate_reshape_transpose_reshape |        1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 16 |   fused_strided_slice_concatenate_reshape_transpose_reshape |        1 |      3 |            N/A |          N/A |                   N/A |      0 |      
 17 |                                       fused_nn_conv2d_add_5 |   431984 |      2 |            N/A |          N/A |                   N/A |      0 |      
 18 |                               fused_nn_conv2d_add_nn_relu_6 |  5320224 |     16 |            N/A |          N/A |                   N/A |      0 |      
 19 |               fused_concatenate_reshape_transpose_reshape_1 |        1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 20 | fused_strided_slice_concatenate_reshape_transpose_reshape_1 |        1 |      7 |            N/A |          N/A |                   N/A |      0 |      
 21 |                                       fused_nn_conv2d_add_6 |   215992 |      2 |            N/A |          N/A |                   N/A |      0 |      
 22 |                               fused_nn_conv2d_add_nn_relu_7 |  5297488 |      8 |            N/A |          N/A |                   N/A |      0 |      
 23 |               fused_concatenate_reshape_transpose_reshape_2 |        1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 24 | fused_strided_slice_concatenate_reshape_transpose_reshape_2 |        1 |      3 |            N/A |          N/A |                   N/A |      0 |      
 25 |                               fused_nn_conv2d_add_nn_relu_8 | 46663680 |      1 |            N/A |          N/A |                   N/A |      0 |      
 26 |                                                  fused_mean |    51200 |      1 |            N/A |          N/A |                   N/A |      0 |      
 27 |                                          fused_nn_dense_add |  2049000 |      1 |            N/A |          N/A |                   N/A |      0 |      
 28 |                                            fused_nn_softmax |     4000 |      1 |            N/A |          N/A |                   N/A |      0 |      
--------------------------------------------------------------------------------------------------------------------------------------------------------------
Total trials: 0
Total latency (us): 0

2024-03-22 23:15:00 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #0: "fused_strided_slice"
2024-03-22 23:15:01 [INFO] [task_scheduler.cc:193] Sending 6 sample(s) to builder
2024-03-22 23:15:01 [INFO] [task_scheduler.cc:195] Sending 6 sample(s) to runner
2024-03-22 23:15:05 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #1: "fused_nn_conv2d_add"
2024-03-22 23:15:15 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:15:26 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:15:55 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #2: "fused_nn_conv2d_add_nn_relu"
2024-03-22 23:16:02 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:16:21 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:16:52 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #3: "fused_strided_slice_1"
2024-03-22 23:16:52 [INFO] [task_scheduler.cc:193] Sending 6 sample(s) to builder
2024-03-22 23:16:53 [INFO] [task_scheduler.cc:195] Sending 6 sample(s) to runner
2024-03-22 23:16:57 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #4: "fused_nn_conv2d_add_1"
2024-03-22 23:17:08 [INFO] [task_scheduler.cc:193] Sending 63 sample(s) to builder
2024-03-22 23:17:17 [INFO] [task_scheduler.cc:195] Sending 63 sample(s) to runner
2024-03-22 23:17:51 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #5: "fused_nn_conv2d_add_nn_relu_1"
2024-03-22 23:17:58 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:18:32 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:19:04 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #6: "fused_strided_slice_2"
2024-03-22 23:19:04 [INFO] [task_scheduler.cc:193] Sending 6 sample(s) to builder
2024-03-22 23:19:05 [INFO] [task_scheduler.cc:195] Sending 6 sample(s) to runner
2024-03-22 23:19:09 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #7: "fused_nn_conv2d_add_2"
2024-03-22 23:19:21 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:19:31 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:20:04 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #8: "fused_nn_conv2d_add_nn_relu_2"
2024-03-22 23:20:11 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:20:47 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:21:21 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #9: "fused_nn_conv2d_add_3"
2024-03-22 23:21:33 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:21:44 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:22:19 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #10: "fused_nn_conv2d_add_nn_relu_3"
2024-03-22 23:22:25 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:22:45 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:23:21 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #11: "fused_nn_conv2d_add_nn_relu_4"
2024-03-22 23:23:32 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:24:00 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:24:21 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #12: "fused_nn_max_pool2d"
2024-03-22 23:24:24 [INFO] [task_scheduler.cc:193] Sending 61 sample(s) to builder
2024-03-22 23:24:27 [INFO] [task_scheduler.cc:195] Sending 61 sample(s) to runner
2024-03-22 23:25:01 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #13: "fused_nn_conv2d_add_4"
2024-03-22 23:25:14 [INFO] [task_scheduler.cc:193] Sending 63 sample(s) to builder
2024-03-22 23:25:27 [INFO] [task_scheduler.cc:195] Sending 63 sample(s) to runner
2024-03-22 23:25:57 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #14: "fused_nn_conv2d_add_nn_relu_5"
2024-03-22 23:26:03 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:26:14 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:26:16 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #15: "fused_concatenate_reshape_transpose_reshape"
2024-03-22 23:26:17 [INFO] [task_scheduler.cc:193] Sending 6 sample(s) to builder
2024-03-22 23:26:18 [INFO] [task_scheduler.cc:195] Sending 6 sample(s) to runner
2024-03-22 23:26:18 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #16: "fused_strided_slice_concatenate_reshape_transpose_reshape"
2024-03-22 23:26:19 [INFO] [task_scheduler.cc:193] Sending 6 sample(s) to builder
2024-03-22 23:26:20 [INFO] [task_scheduler.cc:195] Sending 6 sample(s) to runner
2024-03-22 23:26:20 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #17: "fused_nn_conv2d_add_5"
2024-03-22 23:26:32 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:26:43 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:27:08 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #18: "fused_nn_conv2d_add_nn_relu_6"
2024-03-22 23:27:15 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:27:23 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:27:59 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #19: "fused_concatenate_reshape_transpose_reshape_1"
2024-03-22 23:28:00 [INFO] [task_scheduler.cc:193] Sending 6 sample(s) to builder
2024-03-22 23:28:00 [INFO] [task_scheduler.cc:195] Sending 6 sample(s) to runner
2024-03-22 23:28:04 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #20: "fused_strided_slice_concatenate_reshape_transpose_reshape_1"
2024-03-22 23:28:05 [INFO] [task_scheduler.cc:193] Sending 6 sample(s) to builder
2024-03-22 23:28:05 [INFO] [task_scheduler.cc:195] Sending 6 sample(s) to runner
2024-03-22 23:28:09 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #21: "fused_nn_conv2d_add_6"
2024-03-22 23:28:20 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:28:31 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:29:04 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #22: "fused_nn_conv2d_add_nn_relu_7"
2024-03-22 23:29:11 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-03-22 23:29:18 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-03-22 23:29:42 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #23: "fused_concatenate_reshape_transpose_reshape_2"
2024-03-22 23:29:43 [INFO] [task_scheduler.cc:193] Sending 6 sample(s) to builder
2024-03-22 23:29:44 [INFO] [task_scheduler.cc:195] Sending 6 sample(s) to runner
2024-03-22 23:29:47 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #24: "fused_strided_slice_concatenate_reshape_transpose_reshape_2"
