2024-05-03 13:39:41 [INFO] Logging directory: results/ms/meta_x86_intel_shufflenet_10k/logs
2024-05-03 13:39:55 [INFO] LocalBuilder: max_workers = 4
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #0: "fused_strided_slice_layout_transform"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #1: "fused_nn_contrib_depthwise_conv2d_NCHWc_add"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #2: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #3: "fused_strided_slice_layout_transform_1"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #4: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_1"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #5: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #6: "fused_strided_slice_layout_transform_2"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #7: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_2"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #8: "fused_layout_transform"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #9: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #10: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_3"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #11: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #12: "fused_layout_transform_1"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #13: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #14: "fused_nn_max_pool2d"
[13:39:56] /root/tvm-0.16/src/meta_schedule/schedule_rule/apply_custom_rule.cc:56: Warning: Unknown schedule rule "meta_schedule.pool_max" for target keys "["cpu"]". Checked PackedFuncs:
  meta_schedule.cpu.meta_schedule.pool_max
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #15: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_4"
2024-05-03 13:39:56 [INFO] [task_scheduler.cc:159] Initializing Task #16: "fused_layout_transform_2"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #17: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #18: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_5"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #19: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #20: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_6"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #21: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #22: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_8"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #23: "fused_mean"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #24: "fused_layout_transform_3"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #25: "fused_nn_dense_add"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:159] Initializing Task #26: "fused_nn_softmax"
2024-05-03 13:39:57 [INFO] [task_scheduler.cc:320] 
 ID |                                          Name |     FLOP | Weight | Speed (GFLOPS) | Latency (us) | Weighted Latency (us) | Trials | Done 
------------------------------------------------------------------------------------------------------------------------------------------------
  0 |          fused_strided_slice_layout_transform |        1 |      3 |            N/A |          N/A |                   N/A |      0 |      
  1 |   fused_nn_contrib_depthwise_conv2d_NCHWc_add |   215992 |      3 |            N/A |          N/A |                   N/A |      0 |      
  2 |     fused_nn_contrib_conv2d_NCHWc_add_nn_relu | 21189952 |      1 |            N/A |          N/A |                   N/A |      0 |      
  3 |        fused_strided_slice_layout_transform_1 |        1 |      7 |            N/A |          N/A |                   N/A |      0 |      
  4 | fused_nn_contrib_depthwise_conv2d_NCHWc_add_1 |   431984 |      7 |            N/A |          N/A |                   N/A |      0 |      
  5 |   fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1 | 21280896 |      1 |            N/A |          N/A |                   N/A |      0 |      
  6 |        fused_strided_slice_layout_transform_2 |        1 |      3 |            N/A |          N/A |                   N/A |      0 |      
  7 | fused_nn_contrib_depthwise_conv2d_NCHWc_add_2 |   863968 |      3 |            N/A |          N/A |                   N/A |      0 |      
  8 |                        fused_layout_transform |        1 |      1 |            N/A |          N/A |                   N/A |      0 |      
  9 |   fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2 |  9094400 |      1 |            N/A |          N/A |                   N/A |      0 |      
 10 | fused_nn_contrib_depthwise_conv2d_NCHWc_add_3 |   863968 |      1 |            N/A |          N/A |                   N/A |      0 |      
 11 |   fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3 |  5365696 |      7 |            N/A |          N/A |                   N/A |      0 |      
 12 |                      fused_layout_transform_1 |        1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 13 |   fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4 | 16859136 |      1 |            N/A |          N/A |                   N/A |      0 |      
 14 |                           fused_nn_max_pool2d |   677376 |      1 |            N/A |          N/A |                   N/A |      0 |      
 15 | fused_nn_contrib_depthwise_conv2d_NCHWc_add_4 |   357504 |      1 |            N/A |          N/A |                   N/A |      0 |      
 16 |                      fused_layout_transform_2 |        1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 17 |   fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5 |  2273600 |      1 |            N/A |          N/A |                   N/A |      0 |      
 18 | fused_nn_contrib_depthwise_conv2d_NCHWc_add_5 |   431984 |      2 |            N/A |          N/A |                   N/A |      0 |      
 19 |   fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6 |  5320224 |     16 |            N/A |          N/A |                   N/A |      0 |      
 20 | fused_nn_contrib_depthwise_conv2d_NCHWc_add_6 |   215992 |      2 |            N/A |          N/A |                   N/A |      0 |      
 21 |   fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7 |  5297488 |      8 |            N/A |          N/A |                   N/A |      0 |      
 22 |   fused_nn_contrib_conv2d_NCHWc_add_nn_relu_8 | 46663680 |      1 |            N/A |          N/A |                   N/A |      0 |      
 23 |                                    fused_mean |    51200 |      1 |            N/A |          N/A |                   N/A |      0 |      
 24 |                      fused_layout_transform_3 |        1 |      1 |            N/A |          N/A |                   N/A |      0 |      
 25 |                            fused_nn_dense_add |  2049000 |      1 |            N/A |          N/A |                   N/A |      0 |      
 26 |                              fused_nn_softmax |     4000 |      1 |            N/A |          N/A |                   N/A |      0 |      
------------------------------------------------------------------------------------------------------------------------------------------------
Total trials: 0
Total latency (us): 0

2024-05-03 13:39:57 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #0: "fused_strided_slice_layout_transform"
2024-05-03 13:40:00 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 13:40:01 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 13:40:02 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #1: "fused_nn_contrib_depthwise_conv2d_NCHWc_add"
2024-05-03 13:40:19 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:40:34 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:41:07 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #2: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu"
2024-05-03 13:41:16 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:41:44 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:42:12 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #3: "fused_strided_slice_layout_transform_1"
2024-05-03 13:42:15 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 13:42:16 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 13:42:17 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #4: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_1"
2024-05-03 13:42:35 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:43:09 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:43:45 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #5: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_1"
2024-05-03 13:43:55 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:44:07 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:44:33 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #6: "fused_strided_slice_layout_transform_2"
2024-05-03 13:44:36 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 13:44:37 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 13:44:38 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #7: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_2"
2024-05-03 13:44:55 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:45:18 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:45:49 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #8: "fused_layout_transform"
2024-05-03 13:45:50 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 13:45:51 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 13:45:52 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #9: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_2"
2024-05-03 13:46:01 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:46:28 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:46:58 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #10: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_3"
2024-05-03 13:47:16 [INFO] [task_scheduler.cc:193] Sending 63 sample(s) to builder
2024-05-03 13:47:52 [INFO] [task_scheduler.cc:195] Sending 63 sample(s) to runner
2024-05-03 13:48:25 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #11: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_3"
2024-05-03 13:48:34 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:48:46 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:49:15 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #12: "fused_layout_transform_1"
2024-05-03 13:49:15 [INFO] [task_scheduler.cc:193] Sending 1 sample(s) to builder
2024-05-03 13:49:17 [INFO] [task_scheduler.cc:195] Sending 1 sample(s) to runner
2024-05-03 13:49:17 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #13: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_4"
2024-05-03 13:49:38 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:50:06 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:50:34 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #14: "fused_nn_max_pool2d"
2024-05-03 13:50:48 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:50:54 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:51:28 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #15: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_4"
2024-05-03 13:51:48 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:52:05 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:52:39 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #16: "fused_layout_transform_2"
2024-05-03 13:52:40 [INFO] [task_scheduler.cc:193] Sending 2 sample(s) to builder
2024-05-03 13:52:41 [INFO] [task_scheduler.cc:195] Sending 2 sample(s) to runner
2024-05-03 13:52:42 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #17: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_5"
2024-05-03 13:52:51 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:53:09 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:53:39 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #18: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_5"
2024-05-03 13:53:58 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:54:24 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:54:58 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #19: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_6"
2024-05-03 13:55:08 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:55:26 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:55:56 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #20: "fused_nn_contrib_depthwise_conv2d_NCHWc_add_6"
2024-05-03 13:56:14 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:56:34 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:57:10 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #21: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_7"
2024-05-03 13:57:19 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:57:36 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:58:05 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #22: "fused_nn_contrib_conv2d_NCHWc_add_nn_relu_8"
2024-05-03 13:58:14 [INFO] [task_scheduler.cc:193] Sending 64 sample(s) to builder
2024-05-03 13:58:30 [INFO] [task_scheduler.cc:195] Sending 64 sample(s) to runner
2024-05-03 13:58:57 [INFO] [task_scheduler.cc:180] TaskScheduler picks Task #23: "fused_mean"
